02-09 16:54:37 2463M    0     0   652M 43.0.0087890625 43.0.0078125  24 3.5  72   0   0   0 2.29 1.26 0.57
02-09 16:54:38 2502M    0     0   613M    0     0   27 3.2  70   0   0   0 2.29 1.26 0.57
02-09 16:54:39 2469M    0     0   645M 39.0.0078125 39.0.005859375  34 3.4  63   0   0   0 2.29 1.26 0.57
02-09 16:54:40 2471M    0     0   644M  0.2861328125  0.287109375  35 2.4  62   0   0   0 2.29 1.26 0.57
02-09 16:54:41 2390M    0     0   724M 87.0.0029296875 87.0.0029296875  33 3.5  64   0   0   0 2.35 1.29 0.58
02-09 16:54:42 2445M    0     0   670M    0     0   31 2.5  66   0   0   0 2.35 1.29 0.58
02-09 16:54:43 2380M    0     0   735M 82.0 89.0.0068359375  26 3.1  71   0   0   0 2.35 1.29 0.58
02-09 16:54:44 2444M    0     0   670M    0     0   27 1.7  71   0   0   0 2.35 1.29 0.58
02-09 16:54:45 2394M    0     0   721M  0.1005859375  0.099609375  26 3.5  71   0   0   0 2.35 1.29 0.58
02-09 16:54:46 2470M    0     0   645M    0     0   26 2.6  71   0   0   0 2.32 1.30 0.59
02-09 16:54:47 2414M    0     0   700M 34.0.0048828125 34.0.00390625  25 3.6  72   0   0   0 2.32 1.30 0.59
02-09 16:54:48 2415M    0     0   699M 39.0.005859375 39.0.0048828125  27 2.7  71   0   0   0 2.32 1.30 0.59
02-09 16:54:49 2441M    0     0   674M 37.0.005859375 37.0.00390625  26 2.0   - 391   0   0 2.32 1.30 0.59
02-09 16:54:50 2440M    0     0   675M 41.0.0068359375 41.0.005859375  24 2.6 399   -   0   0 2.32 1.30 0.59
02-09 16:54:51 2414M    0     0   700M 35.0 34.0.0087890625  26 2.9  71   0   0   0 2.29 1.31 0.60
02-09 16:54:52 2433M    0     0   682M 34.0.0048828125 34.0.00390625  26 2.3  71   0   0   0 2.29 1.31 0.60
02-09 16:54:53 2448M    0     0   666M 31.0.005859375 42.0.0068359375  27 2.0  71   0   0   0 2.29 1.31 0.60
02-09 16:54:54 2395M    0     0   720M 83.0.0009765625 82.0.0087890625  25 3.3  72   0   0   0 2.29 1.31 0.60
02-09 16:54:55 2460M    0     0   655M    0     0   27 2.0  71   0   0   0 2.29 1.31 0.60
02-09 16:54:56 2353M    0     0   762M 87.0.0048828125 87.0.0048828125  24 4.3  72   0   0   0 2.27 1.33 0.60
02-09 16:54:57 2443M    0     0   672M    0     0   26 2.0  72   0   0   0 2.27 1.33 0.60
02-09 16:54:58 2462M    0     0   653M    0     0   25 3.7  72   0   0   0 2.27 1.33 0.60
02-09 16:54:59 2412M    0     0   703M 77.0.0078125 77.0.005859375  27 3.9  69   0   0   0 2.27 1.33 0.60
02-09 16:55:00 2443M    0     0   672M 36.0.0068359375 36.0.005859375  36 2.0  62   0   0   0 2.27 1.33 0.60
02-09 16:55:01 2507M    0     0   607M    0     0   34 2.9  63   0   0   0 2.33 1.35 0.62
02-09 16:55:02 2394M    0     0   721M 83.0.0068359375 83.0.00390625  33 4.5  63   0   0   0 2.33 1.35 0.62
02-09 16:55:03 2428M    0     0   687M 36.0.0087890625 50.0.0009765625  26 2.6  71   0   0   0 2.33 1.35 0.62
02-09 16:55:04 2408M    0     0   707M 36.0.00390625 36.0.001953125  26 3.0  71   0   0   0 2.33 1.35 0.62
02-09 16:55:05 2437M    0     0   677M 86.0.005859375 86.0.00390625  26 2.4  71   0   0   0 2.33 1.35 0.62
02-09 16:55:06 2463M    0     0   652M    0     0   25 3.6  71   0   0   0 2.30 1.36 0.62
02-09 16:55:07 2421M    0     0   693M 83.0.0029296875 86.0.0078125  25 2.7  72   0   0   0 2.30 1.36 0.62
02-09 16:55:08 2416M    0     0   698M 45.0.001953125 45.0.0009765625  26 2.6  72   0   0   0 2.30 1.36 0.62
02-09 16:55:09 2434M    0     0   681M 35.0.0087890625 35.0.0078125  26 2.8  71   0   0   0 2.30 1.36 0.62
02-09 16:55:10 2387M    0     0   728M 98.0 97.0.0078125  26 2.6  71   0   0   0 2.30 1.36 0.62
02-09 16:55:11 2423M    0     0   692M 36.0.00390625 36.0.00390625  26 2.3  71   0   0   0 2.28 1.37 0.63
02-09 16:55:12 2466M    0     0   648M    0     0   25 3.3  72   0   0   0 2.28 1.37 0.63
02-09 16:55:13 2404M    0     0   710M 78.0.00390625 89.0.0009765625  26 3.1  71   0   0   0 2.28 1.37 0.63
02-09 16:55:14 2395M    0     0   719M 38.0.001953125 38.0.001953125  21 2.3   - 416   0   0 2.28 1.37 0.63
02-09 16:55:15 2396M    0     0   719M    0     0  1.6 0.6 533   -   0   0 2.28 1.37 0.63
02-09 16:55:16 2444M    0     0   671M 35.0.0029296875 38.0.0029296875  26 2.4  72   0   0   0 2.25 1.38 0.64
02-09 16:55:17 2446M    0     0   669M 4171  925  26 2.6  72   0   0   0 2.25 1.38 0.64
02-09 16:55:18 2427M    0     0   687M 1416 1334  25 3.1  72   0   0   0 2.25 1.38 0.64
02-09 16:55:19 2446M    0     0   668M 36.0.0009765625 36.0  27 1.6  72   0   0   0 2.25 1.38 0.64
02-09 16:55:20 2438M    0     0   677M 1399 1317  27 3.7  69   0   0   0 2.25 1.38 0.64
02-09 16:55:21 2452M    0     0   663M 44.0.00390625 44.0.00390625  35 2.5  62   0   0   0 2.31 1.41 0.65
02-09 16:55:22 2487M    0     0   628M    0     0   34 2.6  63   0   0   0 2.31 1.41 0.65
02-09 16:55:23 2407M    0     0   707M 39.0.001953125 50.0.0087890625  32 3.6   - 351   0   0 2.31 1.41 0.65
02-09 16:55:24 2480M    0     0   635M    0     0   34 1.7 350   -   0   0 2.31 1.41 0.65
02-09 16:55:25 2407M    0     0   708M 1399 1317  33 3.7  63   0   0   0 2.31 1.41 0.65
02-09 16:55:26 2426M    0     0   688M 40.0.0078125 40.0.0068359375  26 2.7  72   0   0   0 2.29 1.42 0.66
02-09 16:55:27 2406M    0     0   709M 42.0.0078125 42.0.0068359375  25 2.3  73   0   0   0 2.29 1.42 0.66
02-09 16:55:28 2416M    0     0   698M 1417 1335  26 2.1  71   0   0   0 2.29 1.42 0.66
02-09 16:55:29 2447M    0     0   668M 36.0.0029296875 36.0.0009765625  27 2.0  71   0   0   0 2.29 1.42 0.66
02-09 16:55:30 2384M    0     0   730M 40.0.0048828125 40.0.001953125  26 2.9  72   0   0   0 2.29 1.42 0.66
02-09 16:55:31 2465M    0     0   650M    0     0   26 1.9  72   0   0   0 2.26 1.43 0.66
02-09 16:55:32 2409M    0     0   706M 49.0 49.0.0009765625  24 4.3  71   0   0   0 2.26 1.43 0.66
02-09 16:55:33 2430M    0     0   685M 1937 13.0.001953125  26 2.2  72   0   0   0 2.26 1.43 0.66
02-09 16:55:34 2471M    0     0   644M    0     0   26 2.6  72   0   0   0 2.26 1.43 0.66
02-09 16:55:35 2411M    0     0   704M 48.0.00390625 48.0.001953125  25 4.1  71   0   0   0 2.26 1.43 0.66
02-09 16:55:36 2470M    0     0   645M  788 1004  26 2.4  71   0   0   0 2.24 1.44 0.67
02-09 16:55:37 2436M    0     0   679M 39.0.0078125 39.0.0068359375  24 4.0  71   0   0   0 2.24 1.44 0.67
02-09 16:55:38 2450M    0     0   665M 1417 1335  25 2.3  72   0   0   0 2.24 1.44 0.67
02-09 16:55:39 2425M    0     0   690M 1399 1317  25 2.8  72   0   0   0 2.24 1.44 0.67
02-09 16:55:40 2417M    0     0   698M 1416 1334  26 2.8  72   0   0   0 2.24 1.44 0.67
02-09 16:55:41 2486M    0     0   628M    0     0   27 3.1  70   0   0   0 2.22 1.45 0.68
02-09 16:55:42 2476M    0     0   639M 2178 2360  34 3.2  62   0   0   0 2.22 1.45 0.68
02-09 16:55:43 2428M    0     0   686M 1988 15.0.001953125  31 2.6   - 360   0   0 2.22 1.45 0.68
02-09 16:55:44 2482M    0     0   633M    0     0   32 2.0 361   -   0   0 2.22 1.45 0.68
02-09 16:55:45 2509M    0     0   606M    0     0   33 2.3   - 351   0   0 2.22 1.45 0.68
02-09 16:55:46 2488M    0     0   626M 2806 2642  36 2.0 339   -   0   0 2.29 1.47 0.69
02-09 16:55:47 2470M    0     0   645M    0     0   25 2.8  73   0   0   0 2.29 1.47 0.69
02-09 16:55:48 2358M    0     0   757M 2834 2670  25 3.7  71   0   0   0 2.29 1.47 0.69
02-09 16:55:49 2450M    0     0   664M    0     0   27 1.6  71   0   0   0 2.29 1.47 0.69
02-09 16:55:50 2474M    0     0   640M 84.0 84.0  23 3.8  74   0   0   0 2.29 1.47 0.69
02-09 16:55:51 2404M    0     0   711M 2832 2668  25 3.2  72   0   0   0 2.26 1.48 0.70
02-09 16:55:52 2461M    0     0   654M    0     0   26 2.3  72   0   0   0 2.26 1.48 0.70
02-09 16:55:53 2433M    0     0   682M 2126 14.0.0048828125  25 4.3  71   0   0   0 2.26 1.48 0.70
02-09 16:55:54 2449M    0     0   666M 1417 1335  27 1.7  72   0   0   0 2.26 1.48 0.70
02-09 16:55:55 2443M    0     0   671M 1398 1316  25 3.6  72   0   0   0 2.26 1.48 0.70
02-09 16:55:56 2416M    0     0   699M 1417 1335  26 2.6  72   0   0   0 2.24 1.49 0.70
02-09 16:55:57 2403M    0     0   712M 1397 1315  25 3.6  72   0   0   0 2.24 1.49 0.70
02-09 16:55:58 2457M    0     0   658M    0     0   26 2.7  72   0   0   0 2.24 1.49 0.70
02-09 16:55:59 2449M    0     0   666M 1435 1353  25 3.6  72   0   0   0 2.24 1.49 0.70
02-09 16:56:00 2455M    0     0   659M 1451 1417  26 2.2  72   0   0   0 2.24 1.49 0.70
02-09 16:56:01 2412M    0     0   702M 1417 1335  25 3.3  72   0   0   0 2.22 1.50 0.71
02-09 16:56:02 2415M    0     0   699M 1416 1334  26 3.1  71   0   0   0 2.22 1.50 0.71
02-09 16:56:03 2481M    0     0   633M  624 14.0  35 2.1  63   0   0   0 2.22 1.50 0.71
02-09 16:56:04 2387M    0     0   728M 2798 2634  34 3.2  62   0   0   0 2.22 1.50 0.71
02-09 16:56:05 2475M    0     0   639M    0     0   36 1.5  63   0   0   0 2.22 1.50 0.71
02-09 16:56:06 2502M    0     0   613M    0     0   33 3.0  64   0   0   0 2.28 1.52 0.72
02-09 16:56:07 2430M    0     0   684M 2844 2680  35 2.9  62   0   0   0 2.28 1.52 0.72
02-09 16:56:08 2461M    0     0   654M    0     0   30 2.4   - 369   0   0 2.28 1.52 0.72
02-09 16:56:09 2457M    0     0   657M    0     0   23 4.3 394   -   0   0 2.28 1.52 0.72
02-09 16:56:10 2426M    0     0   688M 2946 2782  26 2.3  71   0   0   0 2.28 1.52 0.72
02-09 16:56:11 2466M    0     0   649M    0     0   25 2.3  73   0   0   0 2.26 1.53 0.73
02-09 16:56:12 2443M    0     0   672M 1399 1317  25 3.4  71   0   0   0 2.26 1.53 0.73
02-09 16:56:13 2451M    0     0   663M 2041 15.0.005859375  26 2.4  72   0   0   0 2.26 1.53 0.73
02-09 16:56:14 2415M    0     0   700M 1406 1324  25 3.0  72   0   0   0 2.26 1.53 0.73
02-09 16:56:15 2422M    0     0   693M 1433 1351  26 2.6  71   0   0   0 2.26 1.53 0.73
02-09 16:56:16 2468M    0     0   646M    0     0   28 4.5  68   0   0   0 2.32 1.55 0.74
02-09 16:56:17 2383M    0     0   731M 2806 2642  25 3.8  71   0   0   0 2.32 1.55 0.74
02-09 16:56:18 2465M    0     0   649M    0     0   26 2.0  72   0   0   0 2.32 1.55 0.74
02-09 16:56:19 2466M    0     0   649M    0     0   24 3.2  73   0   0   0 2.32 1.55 0.74
02-09 16:56:20 2424M    0     0   690M 2834 2670  26 2.7  71   0   0   0 2.32 1.55 0.74
02-09 16:56:21 2460M    0     0   655M    0     0   25 2.5  72   0   0   0 2.29 1.56 0.75
02-09 16:56:22 2435M    0     0   680M 1416 1334  25 3.6  72   0   0   0 2.29 1.56 0.75
02-09 16:56:23 2448M    0     0   667M 2058 15.0.0078125  26 2.0  72   0   0   0 2.29 1.56 0.75
02-09 16:56:24 2446M    0     0   668M 1399 1317  34 3.8  63   0   0   0 2.29 1.56 0.75
02-09 16:56:25 2468M    0     0   646M 1411 1329  35 2.9  62   0   0   0 2.29 1.56 0.75
02-09 16:56:26 2497M    0     0   617M    0     0   34 2.7  63   0   0   0 2.35 1.59 0.76
02-09 16:56:27 2430M    0     0   685M 2815 2651  34 3.1  63   0   0   0 2.35 1.59 0.76
02-09 16:56:28 2460M    0     0   655M    0     0   29 2.6  68   0   0   0 2.35 1.59 0.76
02-09 16:56:29 2435M    0     0   680M 1398 1316  26 2.9  72   0   0   0 2.35 1.59 0.76
02-09 16:56:30 2423M    0     0   691M 1416 1334  26 2.7  71   0   0   0 2.35 1.59 0.76
02-09 16:56:31 2414M    0     0   701M 1399 1317  26 2.7  71   0   0   0 2.32 1.59 0.76
02-09 16:56:32 2409M    0     0   706M 1398 1316  26 2.6  71   0   0   0 2.32 1.59 0.76
02-09 16:56:33 2456M    0     0   659M  364 11.0.0087890625  26 2.6  71   0   0   0 2.32 1.59 0.76
02-09 16:56:34 2437M    0     0   678M 1677 2466  25 3.3  71   0   0   0 2.32 1.59 0.76
02-09 16:56:35 2452M    0     0   662M 1399 1317  26 2.3  72   0   0   0 2.32 1.59 0.76
02-09 16:56:36 2459M    0     0   655M    0     0   25 3.1  72   0   0   0 2.30 1.60 0.77
02-09 16:56:37 2434M    0     0   681M 2816 2652  26 2.9  71   0   0   0 2.30 1.60 0.77
02-09 16:56:38 2467M    0     0   647M    0     0   25 2.7  72   0   0   0 2.30 1.60 0.77
02-09 16:56:39 2381M    0     0   734M 2833 2669  25 3.6  71   0   0   0 2.30 1.60 0.77
02-09 16:56:40 2460M    0     0   654M    0     0   27 1.4  72   0   0   0 2.30 1.60 0.77
02-09 16:56:41 2406M    0     0   709M 1399 1317  24 3.9  72   0   0   0 2.27 1.60 0.78
02-09 16:56:42 2439M    0     0   676M 2189 2371  26 2.4  71   0   0   0 2.27 1.60 0.78
02-09 16:56:43 2472M    0     0   643M    0     0   22 2.7  75   0   0   0 2.27 1.60 0.78
02-09 16:56:44 2398M    0     0   716M 3491 16.0.0087890625  25 4.3  71   0   0   0 2.27 1.60 0.78
02-09 16:56:45 2489M    0     0   626M    0     0   33 2.4  64   0   0   0 2.27 1.60 0.78
02-09 16:56:46 2457M    0     0   657M 1398 1316  34 2.9  63   0   0   0 2.33 1.63 0.79
02-09 16:56:47 2466M    0     0   649M 1421 1339  35 2.5   - 341   0   0 2.33 1.63 0.79
02-09 16:56:48 2460M    0     0   654M 1399 1317  33 2.6 353   -   0   0 2.33 1.63 0.79
02-09 16:56:49 2403M    0     0   712M 2183 2365  29 3.8  67   0   0   0 2.33 1.63 0.79
02-09 16:56:50 2451M    0     0   663M    0     0   26 2.6  71   0   0   0 2.33 1.63 0.79
02-09 16:56:51 2450M    0     0   664M 1417 1335  25 3.2  72   0   0   0 2.30 1.63 0.80
02-09 16:56:52 2425M    0     0   689M 1434 1352  25 2.7  72   0   0   0 2.30 1.63 0.80
02-09 16:56:53 2403M    0     0   711M 1415 1333  25 2.7  72   0   0   0 2.30 1.63 0.80
02-09 16:56:54 2457M    0     0   658M  676 15.0.0078125  26 2.7  71   0   0   0 2.30 1.63 0.80
02-09 16:56:55 2406M    0     0   709M 2846 2682  26 2.6  72   0   0   0 2.30 1.63 0.80
02-09 16:56:56 2471M    0     0   643M    0     0   26 2.4  72   0   0   0 2.28 1.64 0.80
02-09 16:56:57 2416M    0     0   698M 1417 1335  24 3.7  72   0   0   0 2.28 1.64 0.80
02-09 16:56:58 2436M    0     0   678M 1433 1351  26 2.3  72   0   0   0 2.28 1.64 0.80
02-09 16:56:59 2461M    0     0   653M    0     0   26 3.1  71   0   0   0 2.28 1.64 0.80
02-09 16:57:00 2417M    0     0   698M 2868 2752  25 3.6  71   0   0   0 2.28 1.64 0.80
02-09 16:57:01 2469M    0     0   645M    0     0   26 2.2  72   0   0   0 2.26 1.65 0.81
02-09 16:57:02 2417M    0     0   698M 1417 1335  25 3.9  71   0   0   0 2.26 1.65 0.81
02-09 16:57:03 2443M    0     0   672M 1416 1334  26 2.3  71   0   0   0 2.26 1.65 0.81
02-09 16:57:04 2471M    0     0   644M  572 13.0.0029296875  24 3.3  72   0   0   0 2.26 1.65 0.81
02-09 16:57:05 2424M    0     0   691M 2833 2669  26 3.1  71   0   0   0 2.26 1.65 0.81
02-09 16:57:06 2432M    0     0   683M 1412 1330  32 2.0  66   0   0   0 2.24 1.65 0.81
02-09 16:57:07 2430M    0     0   684M 1400 1318  34 3.5  62   0   0   0 2.24 1.65 0.81
02-09 16:57:08 2487M    0     0   628M    0     0   35 2.3  63   0   0   0 2.24 1.65 0.81
02-09 16:57:09 2468M    0     0   647M 1406 1324  33 3.1  64   0   0   0 2.24 1.65 0.81
02-09 16:57:10 2434M    0     0   680M 1436 1354  34 3.3  63   0   0   0 2.24 1.65 0.81
02-09 16:57:11 2470M    0     0   645M    0     0   25 2.9  72   0   0   0 2.22 1.66 0.82
02-09 16:57:12 2455M    0     0   660M 1425 1343  26 2.6  72   0   0   0 2.22 1.66 0.82
02-09 16:57:13 2461M    0     0   654M 1416 1334  26 2.6  71   0   0   0 2.22 1.66 0.82
02-09 16:57:14 2408M    0     0   706M 2041 14.0.0068359375  25 3.9  71   0   0   0 2.22 1.66 0.82
02-09 16:57:15 2399M    0     0   715M 1415 1333  26 3.0  71   0   0   0 2.22 1.66 0.82
02-09 16:57:16 2467M    0     0   648M    0     0   25 2.3  72   0   0   0 2.20 1.66 0.83
02-09 16:57:17 2430M    0     0   685M 1416 1334  26 2.7  72   0   0   0 2.20 1.66 0.83
02-09 16:57:18 2450M    0     0   664M 1399 1317  27 1.6  71   0   0   0 2.20 1.66 0.83
02-09 16:57:19 2414M    0     0   700M 1400 1318  24 3.8  72   0   0   0 2.20 1.66 0.83
02-09 16:57:20 2424M    0     0   691M 1417 1335  26 2.6  71   0   0   0 2.20 1.66 0.83
02-09 16:57:21 2467M    0     0   648M    0     0   25 2.9   - 391   0   0 2.18 1.67 0.83
02-09 16:57:22 2444M    0     0   671M 1406 1324  24 4.4 388   -   0   0 2.18 1.67 0.83
02-09 16:57:23 2451M    0     0   664M 1417 1335  26 2.3  72   0   0   0 2.18 1.67 0.83
02-09 16:57:24 2470M    0     0   645M  624 14.0.00390625  26 2.6  72   0   0   0 2.18 1.67 0.83
02-09 16:57:25 2401M    0     0   714M 2806 2642  26 2.3  71   0   0   0 2.18 1.67 0.83
02-09 16:57:26 2465M    0     0   650M    0     0   27 2.0  71   0   0   0 2.17 1.67 0.84
02-09 16:57:27 2435M    0     0   679M 1487 1405  25 3.1  72   0   0   0 2.17 1.67 0.84
02-09 16:57:28 2472M    0     0   642M 2239 2425  31 2.7  67   0   0   0 2.17 1.67 0.84
02-09 16:57:29 2499M    0     0   615M    0     0   35 2.6  62   0   0   0 2.17 1.67 0.84
02-09 16:57:30 2443M    0     0   671M 2816 2652  35 2.8  63   0   0   0 2.17 1.67 0.84
02-09 16:57:31 2498M    0     0   617M    0     0   35 2.6  63   0   0   0 2.23 1.69 0.85
02-09 16:57:32 2459M    0     0   656M 1417 1335  33 3.2  63   0   0   0 2.23 1.69 0.85
02-09 16:57:33 2453M    0     0   662M 1415 1333  28 2.9  69   0   0   0 2.23 1.69 0.85
02-09 16:57:34 2474M    0     0   640M  676 14.0.0029296875  26 3.4  71   0   0   0 2.23 1.69 0.85
02-09 16:57:35 2432M    0     0   683M 2805 2641  26 2.8  71   0   0   0 2.23 1.69 0.85
02-09 16:57:36 2465M    0     0   649M    0     0   26 2.7  72   0   0   0 2.22 1.70 0.86
02-09 16:57:37 2364M    0     0   751M 2823 2659  25 3.7  71   0   0   0 2.22 1.70 0.86
02-09 16:57:38 2454M    0     0   661M    0     0   27 1.6  71   0   0   0 2.22 1.70 0.86
02-09 16:57:39 2408M    0     0   707M 1399 1317  25 3.8  71   0   0   0 2.22 1.70 0.86
02-09 16:57:40 2429M    0     0   686M 1417 1335  26 2.3  71   0   0   0 2.22 1.70 0.86
02-09 16:57:41 2475M    0     0   640M    0     0   26 2.6  72   0   0   0 2.20 1.70 0.86
02-09 16:57:42 2427M    0     0   687M 2189 2371  25 4.0  71   0   0   0 2.20 1.70 0.86
02-09 16:57:43 2453M    0     0   661M 1410 1328  27 2.0  71   0   0   0 2.20 1.70 0.86
02-09 16:57:44 2464M    0     0   650M  676 14.0.00390625  24 3.5  72   0   0   0 2.20 1.70 0.86
02-09 16:57:45 2414M    0     0   701M 2828 2664  26 2.8  71   0   0   0 2.20 1.70 0.86
02-09 16:57:46 2471M    0     0   644M    0     0   27 2.0  71   0   0   0 2.18 1.71 0.87
02-09 16:57:47 2422M    0     0   693M 1417 1335  27 1.6  72   0   0   0 2.18 1.71 0.87
02-09 16:57:48 2470M    0     0   644M    0     0   27 1.4  72   0   0   0 2.18 1.71 0.87
02-09 16:57:49 2506M    0     0   608M    0     0   28 2.6  69   0   0   0 2.18 1.71 0.87
02-09 16:57:50 2473M    0     0   641M 1416 1334  35 1.9  63   0   0   0 2.18 1.71 0.87
02-09 16:57:51 2526M    0     0   589M    0     0   35 1.6   - 345   0   0 2.33 1.75 0.88
02-09 16:57:52 2402M    0     0   712M 2833 2669  32 4.5 342   -   0   0 2.33 1.75 0.88
02-09 16:57:53 2471M    0     0   644M    0     0   27 1.7  72   0   0   0 2.33 1.75 0.88
02-09 16:57:54 2362M    0     0   753M 1918 12.0.0087890625  25 4.0  71   0   0   0 2.33 1.75 0.88
02-09 16:57:55 2450M    0     0   664M 1417  908  27 2.0  71   0   0   0 2.33 1.75 0.88
02-09 16:57:56 2502M    0     0   613M  631  713  28 3.4  69   0   0   0 2.30 1.75 0.89
02-09 16:57:57 2418M    0     0   697M 2974 3060  28 3.1  69   0   0   0 2.30 1.75 0.89
02-09 16:57:58 2467M    0     0   648M    0     0   26 2.1  72   0   0   0 2.30 1.75 0.89
02-09 16:57:59 2450M    0     0   665M 1399 1317  25 3.2  72   0   0   0 2.30 1.75 0.89
02-09 16:58:00 2451M    0     0   664M 1469 1435  26 2.0  72   0   0   0 2.30 1.75 0.89
02-09 16:58:01 2467M    0     0   647M    0     0   26 1.7  72   0   0   0 2.28 1.75 0.90
02-09 16:58:02 2432M    0     0   682M 1416 1334  26 2.3  72   0   0   0 2.28 1.75 0.90
02-09 16:58:03 2442M    0     0   672M 1414 1332  26 2.6  71   0   0   0 2.28 1.75 0.90
02-09 16:58:04 2421M    0     0   694M 2074 15.0.005859375  25 3.4  71   0   0   0 2.28 1.75 0.90
02-09 16:58:05 2427M    0     0   688M 1398 1316  27 1.6  72   0   0   0 2.28 1.75 0.90
02-09 16:58:06 2421M    0     0   694M 1397 1315  26 2.7  71   0   0   0 2.25 1.76 0.90
02-09 16:58:07 2444M    0     0   670M 1412 1330  27 1.9  71   0   0   0 2.25 1.76 0.90
02-09 16:58:08 2410M    0     0   705M 1398 1316  25 3.2  72   0   0   0 2.25 1.76 0.90
02-09 16:58:09 2409M    0     0   705M 1417 1335  25 3.3  71   0   0   0 2.25 1.76 0.90
02-09 16:58:10 2460M    0     0   654M    0     0   26 2.7  72   0   0   0 2.25 1.76 0.90
02-09 16:58:11 2478M    0     0   637M 1399 1317  36 2.5  61   0   0   0 2.31 1.78 0.91
02-09 16:58:12 2426M    0     0   688M 2847 2683  35 2.3  63   0   0   0 2.31 1.78 0.91
02-09 16:58:13 2492M    0     0   623M    0     0   36 1.5  63   0   0   0 2.31 1.78 0.91
02-09 16:58:14 2502M    0     0   613M  780 13.0.00390625  35 3.0  62   0   0   0 2.31 1.78 0.91
02-09 16:58:15 2420M    0     0   694M 2848 2684  29 3.3  68   0   0   0 2.31 1.78 0.91
02-09 16:58:16 2476M    0     0   639M    0     0   27 1.1  72   0   0   0 2.29 1.78 0.92
02-09 16:58:17 2432M    0     0   683M 1732 2348  25 3.0  72   0   0   0 2.29 1.78 0.92
02-09 16:58:18 2473M    0     0   641M    0     0   28 1.1  71   0   0   0 2.29 1.78 0.92
02-09 16:58:19 2427M    0     0   688M 1399 1317  26 2.6  72   0   0   0 2.29 1.78 0.92
02-09 16:58:20 2480M    0     0   635M    0     0   27 1.4  71   0   0   0 2.29 1.78 0.92
02-09 16:58:21 2453M    0     0   662M 1416 1334  26 2.4  71   0   0   0 2.26 1.79 0.92
02-09 16:58:22 2452M    0     0   663M 1434 1352  26 3.0  71   0   0   0 2.26 1.79 0.92
02-09 16:58:23 2451M    0     0   663M 1398 1316  25 3.3  72   0   0   0 2.26 1.79 0.92
02-09 16:58:24 2403M    0     0   711M 2125 13.0.0087890625  25 3.7  71   0   0   0 2.26 1.79 0.92
02-09 16:58:25 2428M    0     0   686M 1671 2597  27 1.9  72   0   0   0 2.26 1.79 0.92
02-09 16:58:26 2428M    0     0   687M 2252 2527  26 2.7  71   0   0   0 2.24 1.79 0.93
02-09 16:58:27 2430M    0     0   685M 1399 1317  26 2.2  72   0   0   0 2.24 1.79 0.93
02-09 16:58:28 2467M    0     0   648M    0     0   26 2.4  72   0   0   0 2.24 1.79 0.93
02-09 16:58:29 2450M    0     0   664M 1417 1335  25 3.3  71   0   0   0 2.24 1.79 0.93
02-09 16:58:30 2459M    0     0   656M 1435 1353  26 2.4  71   0   0   0 2.24 1.79 0.93
02-09 16:58:31 2419M    0     0   696M 1415 1333  25 3.2  72   0   0   0 2.22 1.79 0.93
02-09 16:58:32 2430M    0     0   685M 1501 1387  33 3.0  64   0   0   0 2.22 1.79 0.93
02-09 16:58:33 2491M    0     0   623M  376  384  35 3.0  62   0   0   0 2.22 1.79 0.93
02-09 16:58:34 2490M    0     0   625M 2567 16.0.00390625  35 2.4  63   0   0   0 2.22 1.79 0.93
02-09 16:58:35 2487M    0     0   628M 2267 1821  33 1.7  66   0   0   0 2.22 1.79 0.93
02-09 16:58:36 2518M    0     0   596M  240 1180  36 1.9  62   0   0   0 2.29 1.81 0.94
02-09 16:58:37 2469M    0     0   646M 1605 2367  36 1.9  62   0   0   0 2.29 1.81 0.94
02-09 16:58:38 2477M    0     0   638M  428 1220  32 1.2  67   0   0   0 2.29 1.81 0.94
02-09 16:58:39 2482M    0     0   632M  356  200  26 2.8  71   0   0   0 2.29 1.81 0.94
02-09 16:58:40 2458M    0     0   656M 1741 1635  27 1.4   - 390   0   0 2.29 1.81 0.94
02-09 16:58:41 2450M    0     0   665M 1553 1435  26 2.7 386   -   0   0 2.26 1.82 0.95
02-09 16:58:42 2452M    0     0   663M 2624 2702  25 2.6  72   0   0   0 2.26 1.82 0.95
02-09 16:58:43 2477M    0     0   638M 1280 1176  25 3.4  71   0   0   0 2.26 1.82 0.95
02-09 16:58:44 2418M    0     0   697M 3522 13.0.0078125  26 3.0  71   0   0   0 2.26 1.82 0.95
02-09 16:58:45 2478M    0     0   636M 84.0 52.0  26 2.3  72   0   0   0 2.26 1.82 0.95
02-09 16:58:46 2483M    0     0   632M 1638 2212  25 3.4  71   0   0   0 2.24 1.82 0.96
02-09 16:58:47 2448M    0     0   667M 1689 2119  26 2.9  71   0   0   0 2.24 1.82 0.96
02-09 16:58:48 2439M    0     0   675M 1555 1617  26 2.7  72   0   0   0 2.24 1.82 0.96
02-09 16:58:49 2411M    0     0   703M 1623 1701  25 3.4  72   0   0   0 2.24 1.82 0.96
02-09 16:58:50 2463M    0     0   651M  156  284  25 3.4  71   0   0   0 2.24 1.82 0.96
02-09 16:58:51 2452M    0     0   663M 1522 1620  24 3.1  73   0   0   0 2.22 1.82 0.96
02-09 16:58:52 2454M    0     0   661M 1555 1501  26 2.4  72   0   0   0 2.22 1.82 0.96
02-09 16:58:53 2446M    0     0   668M 1780 1922  32 4.1  64   0   0   0 2.22 1.82 0.96
